specObjID,objID,z,zErr,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z
636257179753539584,1237654606388331002,0.4088132,0.0001191651,22.22739,20.80988,18.95375,18.22868,17.88891,0.439724,0.06315275,0.01757155,0.01433099,0.03406915
640763803692197888,1237654605855392002,0.1352618,8.893227E-06,19.59048,18.23264,17.55626,17.12079,16.88252,0.05233308,0.008508244,0.007054811,0.0067351,0.01942974
1048276079128635392,1237658192147055002,0.2667048,5.194836E-05,20.99563,19.44754,17.88388,17.30925,17.00504,0.1892598,0.0217859,0.009862001,0.00833369,0.02324684
1100101281319512064,1237659326571807002,0.08156251,1.89575E-05,19.45877,17.42526,16.48295,15.9785,15.6281,0.05039744,0.005690068,0.004061529,0.003994153,0.007657255
1396141768877041664,1237658425164497002,0.05572309,7.986921E-06,18.5304,17.34586,16.91026,16.60233,16.47406,0.03553111,0.00637415,0.006101116,0.006562545,0.01736952
1503217435380049920,1237661387614585002,0.07674542,7.093223E-06,18.03586,16.97024,16.55591,16.24543,16.09565,0.02215199,0.0048969,0.004878281,0.005212219,0.01912178
1522389069793880064,1237661852020638002,0.1136274,5.082322E-05,20.40225,18.68295,17.78563,17.36437,17.03361,0.0863667,0.01047526,0.00735619,0.007685886,0.01701698
1864621146889021440,1237662224625697002,0.08962618,2.825503E-05,19.41694,17.67341,16.73412,16.27031,15.88805,0.06638175,0.008002552,0.005669359,0.005605896,0.01350932
1895035286153357312,1237662302445765002,0.03316578,5.668939E-06,18.50596,17.42208,17.01929,16.76426,16.60868,0.02537629,0.005204975,0.005147885,0.005413699,0.01655961
2179870368620111872,1237664093439525002,0.0223101,3.014231E-05,19.67397,17.98697,17.31607,16.97741,16.74169,0.07046086,0.007616957,0.006497793,0.006732853,0.02000351
2286719542908446720,1237665026519335002,0.06696609,5.307639E-06,18.12902,16.88172,16.3214,15.91167,15.71087,0.02087465,0.004278167,0.003761814,0.003841322,0.007940769
2903856181816616960,1237670965387133002,0.04871557,9.765479E-06,19.83227,18.2217,17.60873,17.23337,17.03842,0.07157087,0.0089585,0.008354969,0.008462085,0.02663577
3096262748137351168,1237668331492344002,0.07616883,2.140087E-05,19.99526,18.11671,17.25795,16.85321,16.56705,0.06271928,0.007555133,0.005859841,0.006291708,0.01464284
519187773412894720,1237652901845074002,0.138547,2.185167E-05,20.15504,18.55387,17.63257,17.21102,16.89131,0.09536811,0.01078294,0.007986025,0.008510034,0.02168367
697062368957458432,1237651539261260002,0.1132042,1.586116E-05,19.80812,18.37743,17.70811,17.30835,17.02813,0.06485129,0.009347276,0.008396564,0.009371072,0.03004285
717285963184760832,1237652933495096002,0.08156896,6.813347E-06,19.68554,17.91964,16.89241,16.2799,15.86013,0.09975787,0.01109067,0.007182957,0.00668123,0.01570038
719473715976366080,1237652933497455002,0.1967761,1.348064E-05,20.25185,18.70636,17.78879,17.26772,17.00604,0.1172721,0.01441325,0.009671085,0.009666778,0.0271911
1344443281374734336,1237660412649931002,0.2235091,3.896804E-05,20.83849,18.79923,17.41172,16.88755,16.52455,0.1482779,0.01225592,0.00744757,0.007238669,0.01902754
1354466428803115008,1237660958641685002,0.1983658,9.818968E-06,19.53375,18.48187,17.75293,17.3663,17.14867,0.04341481,0.0100195,0.007530776,0.007727888,0.01803079
1378146062585325568,1237658492276900002,0.2240045,4.794862E-05,21.15891,19.069,17.69852,17.17146,16.83768,0.1855737,0.0158905,0.007852647,0.006865022,0.01651969
1381530633716656128,1237658492278735002,0.1027536,3.269688E-05,18.87939,16.81385,15.82918,15.4007,15.00922,0.07036102,0.006428093,0.004312876,0.004066443,0.008949838
1820721763697321984,1237661971716178002,0.1307709,2.28877E-05,18.96226,17.4593,16.59507,16.20414,15.87921,0.08230273,0.009548758,0.007109495,0.006864155,0.01932086
2007573598952253440,1237663916268192002,0.02515773,1.127434E-05,16.92472,15.3467,14.67578,14.30849,14.05525,0.01325953,0.002573754,0.002340873,0.002377423,0.004230108
2035767014487779328,1237661972270416002,0.1109152,9.195404E-06,19.51656,18.1758,17.52402,17.15354,16.88246,0.05980393,0.008585786,0.007044253,0.007444092,0.01747583
2105586814180943872,1237663916266357002,0.09833775,2.482116E-05,19.74298,17.97052,17.03895,16.54265,16.15003,0.1030444,0.009967331,0.007221536,0.007116683,0.01634901
2228281867285587968,1237665368507941002,0.02396615,1.06546E-05,17.57765,15.89415,15.12283,14.71294,14.3772,0.01636474,0.002979782,0.002556004,0.002582243,0.004883721
2280003993767798784,1237665128535294002,0.163141,2.901031E-05,20.45661,18.57068,17.42611,16.98716,16.62208,0.1034418,0.009752265,0.006504294,0.006405521,0.01618305
2586209466038904832,1237665367961764002,0.0714699,2.269956E-05,19.23417,17.94999,17.26623,16.91882,16.65353,0.05684222,0.00962554,0.007979186,0.008553124,0.02250358
2944370168605730816,1237668272431956002,0.07599533,7.613033E-06,18.68945,17.31314,16.92611,16.50784,16.1445,0.03742441,0.005679668,0.005832411,0.005804223,0.01597422
3105383751559964672,1237668299289592002,0.1222128,4.389596E-06,19.60316,18.0551,17.5403,17.18805,17.01519,0.07255387,0.00811414,0.007425931,0.007688803,0.02137725
448217594344794112,1237663204922360002,0.04730277,6.863569E-05,19.08727,17.56866,16.95192,16.68331,16.51441,0.09095971,0.01191054,0.01017977,0.01276071,0.03731968
525833221540177920,1237648720672588002,0.1552024,2.676255E-05,20.61432,18.47643,17.3227,16.84297,16.68176,0.1033201,0.01001682,0.005920421,0.005571344,0.01448462
558564309769152512,1237651272976761002,0.1025096,2.724243E-05,20.37957,18.61745,17.6695,17.20304,16.8957,0.08483663,0.009780764,0.006958718,0.006594928,0.01678076
662091301939865600,1237654879666766002,0.06624847,1.692949E-05,20.10843,18.22447,17.35231,16.87317,16.52048,0.08684845,0.009405127,0.006560216,0.00619133,0.0134021
730726393775679488,1237652946377638002,0.1800371,3.621601E-05,20.54409,18.54039,17.38246,16.87195,16.52361,0.1317523,0.01195813,0.006713927,0.006711961,0.01631119
1055018560784459776,1237657873790796002,0.2636379,4.345077E-05,20.42187,18.86134,17.68554,17.21581,16.82242,0.1182164,0.01502188,0.008595817,0.008189999,0.01947533
1191284057334376448,1237662501083087002,0.1406122,3.539781E-05,19.97964,18.21189,17.28932,16.86773,16.56746,0.1008406,0.009598403,0.006620224,0.006914384,0.01738694
1494092587659716608,1237661416067367002,0.1908443,5.645496E-05,20.44692,18.6111,17.38627,16.89048,16.54545,0.1047775,0.01157757,0.006642215,0.006610815,0.01527975
1521118308743538688,1237661871880012002,0.1910354,4.007711E-05,20.42769,18.73659,17.60609,17.07301,16.7284,0.1127299,0.01219894,0.007615772,0.007020535,0.01535529
1525639501110601728,1237661850412450002,0.08343371,9.74286E-06,18.82803,17.58425,17.09159,16.76886,16.59534,0.0321803,0.005899481,0.005448305,0.005807705,0.01470512
1824073900191934464,1237658424097440002,0.22821,6.090434E-05,21.56124,19.08689,17.63104,17.12797,16.80929,0.3157197,0.01674743,0.007944096,0.007047161,0.01813066
2173119642388686848,1237664093972988002,0.05119108,8.67669E-06,17.79333,16.01299,15.39077,14.94784,14.29141,0.01968848,0.003862474,0.00311732,0.003244358,0.004393653
2260874416294488064,1237665367972774002,0.1829472,1.933863E-05,19.69434,18.23377,17.19561,16.72232,16.39848,0.06018339,0.00888904,0.005965414,0.005964603,0.01330616
2796750556406769664,1237668290698150002,0.1327939,3.076295E-05,20.40612,18.64568,17.70564,17.29491,16.98073,0.07872864,0.009006969,0.006456605,0.006555601,0.01400105
2809165967349803008,1237668293373264002,0.09168317,1.314854E-05,18.8466,17.54812,16.85099,16.45382,16.20093,0.0415971,0.007068087,0.005898246,0.006160406,0.01733792
2817022802647869440,1237667915416142002,0.0226945,1.170955E-05,16.84262,15.60458,15.03429,14.72651,14.49307,0.01791055,0.003304385,0.00308004,0.003197832,0.007741237
3327190981664598016,1237655470212973002,0.1369631,3.820581E-05,20.99598,18.99446,17.95947,17.46684,17.06025,0.1738551,0.01365993,0.008402752,0.008085738,0.01828292
394118322079164416,1237671940341498002,0.07649134,2.285583E-05,19.35058,17.50807,16.73277,16.36997,16.08561,0.05730077,0.005872661,0.004685122,0.004698427,0.01179893
454891355433363456,1237663783674446002,0.06584021,6.787455E-06,19.02569,17.99864,17.66514,17.41947,17.24856,0.03506222,0.009189776,0.01200469,0.01026502,0.02918294
518046480578144256,1237649962992337002,0.04205548,7.929601E-06,18.00836,16.92316,16.41348,16.09702,15.88281,0.03286315,0.006420517,0.006406408,0.007090489,0.0227678
681198620174739456,1237654342790611002,0.1421938,4.042109E-05,20.34361,18.49103,17.56656,17.15122,16.83552,0.08222719,0.009881605,0.006967863,0.007324894,0.0172486
686821242778445824,1237671940871029002,0.3361176,7.338737E-05,22.0979,20.4046,18.72635,18.11217,17.70437,0.2870283,0.03021163,0.01195564,0.01144716,0.02438362
806270264340932608,1237680241437049002,0.06439333,1.170004E-05,19.57223,17.95327,17.13105,16.69445,16.38108,0.09086848,0.009004958,0.007120369,0.007012174,0.0162248
815266194457126912,1237680240906404002,0.07783809,7.715304E-06,19.21362,17.91577,17.39354,17.05726,16.90847,0.06396896,0.008878073,0.008155524,0.008804124,0.02607054
852312039463348224,1237674368067568002,0.1416717,2.615438E-05,20.93094,18.69814,17.58827,17.0989,16.72379,0.1257792,0.00953155,0.006074076,0.005730644,0.01098833
1189091085486417920,1237659119870542002,0.07100169,8.930836E-06,19.23491,17.89202,17.20953,16.80792,16.55733,0.04416936,0.006505874,0.005715002,0.005690888,0.01609107
1529115884868626432,1237660636532179002,0.0698597,1.58119E-05,19.70083,17.7006,16.80106,16.38388,16.07418,0.05261472,0.00611392,0.00463718,0.004851297,0.009918252
1616849766946203648,1237661852536996002,0.1615456,2.094021E-05,20.12798,18.53205,17.71589,17.28738,17.06299,0.09556899,0.01070252,0.0078863,0.007980322,0.02073312
2025555564720842752,1237659346953110002,0.5086708,0.0001908562,22.22435,20.91609,19.25139,18.28306,17.76674,0.6352051,0.08475745,0.03035644,0.02011065,0.05387471
2064963727605655552,1237662267001078002,0.07758772,2.218426E-05,19.52373,17.74379,16.84974,16.44239,16.12841,0.06016108,0.007375323,0.005473345,0.005622132,0.01255067
2066110793128110080,1237662266464928002,0.05299251,8.490523E-06,17.5661,16.21617,15.69374,15.40066,15.1357,0.02067832,0.005187687,0.005197189,0.005628439,0.01106962
2224940725823367168,1237664669518201002,0.459621,2.452022E-05,20.69426,20.2279,19.43611,19.14472,18.96685,0.07203115,0.02288922,0.01752287,0.02250407,0.06528672
2374621368005191680,1237665023837864002,0.02458745,6.929052E-06,18.46867,16.89472,16.07666,15.68373,15.36373,0.02352612,0.004265187,0.003333713,0.003335552,0.006328964
2946586784366094336,1237668272969679002,0.06362068,1.12141E-05,18.09666,16.72386,16.11541,15.78257,15.58113,0.03493476,0.00570641,0.004966352,0.005677193,0.01503002
3321421844103325696,1237662267004748002,0.1200922,9.876932E-06,19.84445,18.52417,17.7583,17.28676,16.97075,0.06595315,0.009982651,0.007824781,0.007778211,0.01908081
1520108132368410624,1237661360230695002,0.1608227,3.90278E-05,20.41755,18.5508,17.40254,16.93094,16.6003,0.08236288,0.0102228,0.006173627,0.006208959,0.01405314
1536937536851568640,1237661871324791002,0.1025556,1.447981E-05,18.99187,17.72129,17.1564,16.83072,16.63058,0.04763531,0.009224859,0.007479412,0.008252876,0.02395807
1809345666153998336,1237661811196625002,0.03551685,8.37768E-06,17.63109,16.34473,15.70056,15.3503,15.06921,0.01758114,0.003672058,0.003323445,0.00328657,0.00681244
2267711729133709312,1237664295835337002,0.3491554,0.0001140117,23.44158,20.56641,18.73484,18.16491,17.78827,1.090721,0.05082989,0.01659326,0.01581489,0.03545943
2352097323057702912,1237665128542503002,0.1116288,1.94939E-05,19.09971,17.37966,16.50661,16.07953,15.74547,0.06465691,0.006570059,0.005212368,0.005235171,0.01398276
2371173853423495168,1237665370117374002,0.2452808,4.6045E-05,21.56809,19.04605,17.51711,16.95479,16.57831,0.2938446,0.01476999,0.006961851,0.0067224,0.01503897
2472608196112443392,1237665531723121002,0.03488612,1.060764E-05,17.54871,16.29358,15.70438,15.38864,15.1414,0.01920275,0.003640036,0.00330235,0.003576963,0.009184715
2494016516484261888,1237667255083729002,0.04834122,8.358866E-06,19.5538,17.80049,16.8646,16.36077,15.97806,0.05223601,0.007031384,0.005043837,0.004924472,0.009609775
2826120156772591616,1237667912200487002,0.1592295,1.240692E-05,19.2914,18.25489,17.61483,17.2602,17.01027,0.04719158,0.009403172,0.008025724,0.008872099,0.02238612
2990529590901893120,1237667912202781002,0.4420624,0.0001190692,22.83833,21.29996,19.48068,18.67605,18.20917,0.5913631,0.0654038,0.02143301,0.01741419,0.03719991
2997248157055739904,1237667912744698002,0.04502697,1.378227E-05,18.16495,16.40586,15.6449,15.26252,14.97782,0.02936708,0.003751298,0.003134917,0.00318547,0.006130732
3098641271548307456,1237668350289445002,0.1800106,4.36412E-05,20.83,18.88531,17.65014,17.18299,16.80818,0.1090067,0.01193998,0.006800943,0.006717427,0.01281838
3101855968233809920,1237668270827045002,0.06477606,1.497404E-05,18.02864,16.16066,15.26895,14.87295,14.5617,0.02262656,0.003585997,0.002783194,0.002807196,0.005181608
653152827580901376,1237654605864567002,0.1294816,1.681025E-05,19.62671,18.16521,17.31206,16.89326,16.57361,0.05112146,0.008382677,0.00615639,0.005789911,0.01421923
720726610382186496,1237652600102257002,0.02465558,1.334415E-05,15.78329,14.27081,13.45905,13.06704,12.71195,0.01598039,0.00259327,0.002151944,0.002163265,0.004565611
941408217756362752,1237654606404518002,0.1790647,4.918801E-05,20.66667,18.90296,17.68642,17.17483,16.81239,0.1318422,0.01526318,0.008302297,0.007745857,0.01599276
945859315669952512,1237654606407074002,0.07357444,2.149617E-05,19.48498,17.4744,16.54337,16.10226,15.76317,0.04502667,0.005711101,0.004100602,0.004035657,0.007412887
946970372186597376,1237671129128698002,0.1091473,1.674743E-05,19.33931,17.62577,16.73968,16.28504,15.9413,0.04168332,0.006153801,0.004526771,0.004483084,0.008201004
947010504361011200,1237671140946805002,0.07438252,2.065021E-05,19.64389,17.7038,16.80856,16.38101,16.07063,0.04153626,0.005835891,0.004420124,0.004244918,0.008154597
948135304773003264,1237654605871907002,0.1045956,1.895429E-05,19.71215,17.83524,16.89102,16.48032,16.18438,0.04190576,0.005856238,0.004432705,0.004312229,0.008981144
1347785521258063872,1237674289147806002,0.155972,2.906115E-05,20.62586,19.05424,18.00486,17.55531,17.15686,0.1122514,0.01571881,0.008899326,0.008337994,0.01913973
1516666386716321792,1237661849867387002,0.06929588,6.950271E-06,18.05285,16.80049,16.32418,15.92924,15.76735,0.01892682,0.004464209,0.004164815,0.003904958,0.009460662
1539168171418740736,1237661849855656002,0.1018069,2.656075E-05,19.94772,17.91792,16.92929,16.52534,16.17909,0.06327107,0.007048158,0.004792952,0.004677508,0.009446572
1822869659192420352,1237654606942241002,0.07102349,8.714745E-06,18.35829,17.00951,16.35656,15.97637,15.74193,0.03847377,0.005951959,0.005041854,0.005005812,0.01253873
1860038107915642880,1237662662140101002,0.08419254,1.816053E-05,17.87337,15.9287,14.96057,14.50403,14.15183,0.02350245,0.003190139,0.00253542,0.002577018,0.004721696
1987308226604984320,1237661069798736002,0.07372349,7.718695E-06,18.8274,17.7758,17.37782,17.07617,16.98396,0.02986263,0.006132397,0.006472975,0.007520978,0.02748802
2106578023930161152,1237663786883023002,0.02444479,6.599879E-06,16.67528,14.98865,14.2044,13.84381,13.57676,0.008574493,0.002296006,0.002047546,0.002045423,0.00291276
2573935891978414080,1237667253459682002,0.5054949,0.0001356209,23.71302,21.5371,19.71119,18.80516,18.26651,1.323027,0.1008339,0.03220604,0.02122574,0.04610592
2639147927292897280,1237667253465252002,0.09427565,1.179565E-05,18.76177,17.45968,16.94343,16.61515,16.42754,0.04315952,0.008181894,0.006952995,0.008206604,0.02336587
3249383765373380608,1237658491735376002,0.05164632,1.561671E-05,17.96966,16.57737,15.87647,15.48064,15.21552,0.02504869,0.004169203,0.003460045,0.003433402,0.007090177
368241600914024448,1237650761313682002,0.4467245,0.0001312898,23.47195,20.51802,18.78875,18.00795,17.51201,2.089306,0.07414924,0.025016,0.01896875,0.04774494
409867731819587584,1237648673459667002,0.044495,8.730744E-06,18.0106,16.81185,16.32209,16.03653,15.92627,0.03661087,0.006926823,0.007092142,0.008118415,0.02604362
814100161486678016,1237656538588447002,0.3206383,9.984913E-05,21.7198,20.67602,18.87337,18.18074,17.77295,0.4142406,0.05916897,0.02073507,0.01479552,0.04331318
1060752238978295808,1237657875406586002,0.1567283,3.347075E-05,19.54728,18.33733,17.66976,17.2682,17.07431,0.07033931,0.01152249,0.009169731,0.009668328,0.02785745
1333220565149837312,1237658424075486002,0.02900557,2.152123E-05,18.44221,17.16578,16.6109,16.30795,16.19095,0.04912058,0.009170744,0.009425138,0.009701049,0.05499246
1378160905992300544,1237658491739898002,0.08283216,2.385869E-05,19.61738,17.88106,17.03148,16.55782,16.18715,0.07762696,0.009220635,0.006688808,0.006151976,0.01265557
1452452707137775616,1237661211510178002,0.1542795,3.687051E-05,20.50159,18.38173,17.25991,16.78247,16.44243,0.09815764,0.008427864,0.005534465,0.005324339,0.01353701
1455799346174912512,1237662474763043002,0.1889058,4.031283E-05,20.41881,18.63728,17.40999,16.91226,16.54449,0.1224308,0.0134559,0.007113687,0.007117284,0.01508764
1878123422878296064,1237662303504892002,0.1073034,2.748563E-05,20.23466,18.42635,17.51076,17.116,16.81664,0.07955411,0.008823959,0.006414353,0.006300107,0.01421348
2019957142294915072,1237661976551293002,0.1363957,2.924844E-05,20.31642,18.41168,17.42498,16.9907,16.67275,0.107856,0.01050011,0.007005464,0.007331789,0.01587462
2020005520806537216,1237661976015012002,0.0865784,1.285927E-05,18.86187,17.27081,16.38314,15.92156,15.59625,0.04844841,0.006022381,0.004612582,0.004416831,0.01084444
2023352434251819008,1237664813911376002,0.1046756,6.217455E-06,18.89875,17.91511,17.67345,17.44717,17.33254,0.0309279,0.006967437,0.007566826,0.008312994,0.02305792
2341937833134024704,1237664873503130002,0.1041216,2.068702E-05,20.11078,17.98819,16.96262,16.53538,16.16512,0.07411151,0.00756292,0.004954384,0.004736985,0.009147277
2437681940803905536,1237665127489143002,0.227843,4.411524E-05,21.60743,19.22261,17.76535,17.23066,16.877,0.2706981,0.01570667,0.008248854,0.007811648,0.01780714
2549122113260775424,1237667212112233002,0.1252739,2.432621E-05,19.56351,17.81544,16.85167,16.39101,16.03743,0.04222568,0.006004968,0.004374187,0.004542036,0.008833747
2559224701427673088,1237667212116427002,0.1026256,2.478563E-05,20.30881,18.35647,17.35958,16.9127,16.55801,0.06236882,0.007882136,0.005570745,0.005824963,0.01143294
2835180688481740800,1237668336859349002,0.1857123,3.642894E-05,21.70206,18.80312,17.52957,17.03886,16.67282,0.3161778,0.01215595,0.007189075,0.006862578,0.01741861
3105280122589046784,1237668298215588002,0.06625031,2.931332E-05,19.57372,17.89614,17.07136,16.68589,16.47182,0.101259,0.01037285,0.007988934,0.007859092,0.02457406
501150284538472448,1237651252022346002,0.1440662,7.800221E-06,19.35281,18.09427,17.36105,16.94535,16.6944,0.03511227,0.007071006,0.005618283,0.005745963,0.013145
874828389708490752,1237655368750203002,0.1452469,3.413315E-05,20.18061,18.1229,17.03929,16.56306,16.22031,0.08109328,0.00853478,0.00537892,0.00539415,0.0128633
984073941200955392,1237657856066257002,0.1023376,1.093161E-05,19.98451,18.4583,17.72573,17.29693,17.02393,0.0592386,0.009124056,0.007029991,0.007020889,0.01711932
986309528771389440,1237657856068813002,0.06718102,1.923386E-05,19.06459,17.30837,16.51501,16.13418,15.82759,0.03921776,0.00560415,0.004389533,0.004535074,0.009688541
1017971610528802816,1237657222021579002,0.3379695,7.80751E-05,21.49792,19.98506,18.24941,17.64419,17.31259,0.2695123,0.03227729,0.01236573,0.01140619,0.02481292
1017983980034615296,1237657221484839002,0.06372923,2.937989E-05,19.31515,17.58872,16.77136,16.39697,16.10457,0.05899144,0.006793668,0.005726273,0.005578704,0.01423951
1476197485893412864,1237661353242067002,0.17376,6.917986E-06,19.57955,18.30017,17.23845,16.8621,16.6469,0.04650995,0.007724199,0.005276502,0.005144174,0.01322666
1480630717212813312,1237661353243640002,0.1037209,3.260917E-05,20.49626,18.46238,17.50132,17.08443,16.75544,0.08913504,0.008096427,0.005737322,0.005565035,0.01321999
1483986976288827392,1237661417134162002,0.1228092,2.131439E-05,20.24535,18.62919,17.81919,17.44316,17.13159,0.08129718,0.009730729,0.007654239,0.00770975,0.02071152
1484001269939988480,1237661417134031002,0.226984,6.165837E-05,20.96012,18.95793,17.53436,17.01586,16.68839,0.214644,0.01638817,0.008153073,0.007516481,0.01952853
1786840310404376576,1237661086421877002,0.3503855,0.0001105071,25.55189,20.35047,18.60063,18.01157,17.59431,1.386222,0.0378491,0.01332615,0.01205571,0.0296817
1790316691461269504,1237661383304872002,0.08395538,1.456744E-05,18.9794,17.31635,16.54006,15.91831,15.81103,0.05273462,0.00655992,0.004888305,0.003708611,0.01004322
1831868343758383104,1237661974938059002,0.3348797,0.0001120651,24.35814,20.87985,18.74974,18.13381,17.99352,2.808447,0.08207529,0.0185395,0.01549796,0.04636966
1952396801029990400,1237663548506047002,0.09837251,1.68303E-05,19.59996,18.29473,17.60348,17.21554,16.92489,0.09244469,0.01000171,0.008962975,0.009769473,0.02345619
1952417141995104256,1237673705577186002,0.2172369,1.48628E-05,19.83891,18.48097,17.37841,16.96455,16.53862,0.1190842,0.01384904,0.009242044,0.009484001,0.02560801
2013194045668485120,1237663547982545002,0.1192096,9.451603E-06,19.80128,18.27774,17.44199,16.92725,16.55369,0.08893907,0.01038168,0.008814133,0.008059246,0.02192893
2426483963003430912,1237665373328507002,0.07427213,1.504548E-05,18.29721,16.43023,15.5303,15.07542,14.7652,0.04275541,0.004476015,0.003467727,0.003492461,0.009163075
2429847375599134720,1237665373329097002,0.08174977,1.679102E-05,20.0869,18.1312,17.19829,16.78621,16.45175,0.0678786,0.006941506,0.005215952,0.005252636,0.01263922
2487283658944178176,1237665230524777002,0.08721007,2.004168E-05,19.21794,17.24164,16.27046,15.83018,15.46771,0.04479347,0.005346041,0.003868122,0.003782247,0.007232068
2563687619057707008,1237667253993604002,0.4526612,0.0001367287,25.05834,21.02761,19.23312,18.39647,17.911,1.820034,0.06750475,0.02306858,0.01642054,0.03953233
3246120140437219328,1237651252583072002,0.1570884,1.441884E-05,19.58666,18.23553,17.456,17.07239,16.80935,0.06093703,0.009291407,0.007325718,0.007404821,0.01833471
557471670089050112,1237651539250971002,0.2212388,5.659318E-05,20.99296,19.06394,17.65634,17.12857,16.75218,0.1924917,0.01653123,0.008825852,0.008624862,0.02378303
701585484832335872,1237654949988598002,0.2669426,5.03905E-05,23.27288,19.15151,17.65266,17.09834,16.77494,1.506546,0.01977793,0.008446662,0.00778668,0.01718549
957030078326269952,1237655124478329002,0.0264906,1.089561E-05,17.99496,16.16857,15.34756,14.94723,14.6021,0.01757536,0.003237802,0.00274181,0.002763569,0.004361034
1039250734324934656,1237655498675192002,0.09988054,1.432219E-05,19.69052,17.89205,16.9234,16.3765,15.98789,0.0700065,0.007918434,0.005354756,0.004998117,0.01151762
1918627502822025216,1237664291012936002,0.2116333,4.008719E-05,20.08662,17.97385,16.61583,16.07689,15.81535,0.1391151,0.01087628,0.005985473,0.005515778,0.01543971
1927677314074699776,1237662637440893002,0.02971676,7.354397E-06,18.26197,17.29605,16.95248,16.75887,17.25799,0.07512794,0.01276146,0.01512569,0.01906099,0.1390598
1934420899117688832,1237662637443449002,0.07847061,1.352474E-05,18.27414,17.03511,16.50495,16.16194,15.93899,0.0289556,0.004985142,0.004711306,0.004814782,0.01469697
1945681537018128384,1237662636912280002,0.2249872,3.661268E-05,20.71619,18.84645,17.3981,16.85798,16.48661,0.1414065,0.01412984,0.006931067,0.006311292,0.01497134
1991741183214249984,1237662524694397002,0.06675988,5.854477E-06,18.98488,18.24031,18.22287,17.87139,18.03624,0.03047095,0.008177117,0.01061858,0.01218918,0.05214057
2028940416786655232,1237671958589473002,0.3948521,9.632325E-05,22.71404,20.67611,18.944,18.27018,17.89084,0.5559961,0.03764396,0.01483021,0.01320929,0.03227894
2100999925390141440,1237663917872710002,0.1293232,1.57751E-05,20.03576,18.32055,17.45942,16.98234,16.66822,0.09790576,0.0110777,0.008109637,0.008504563,0.02012037
2403910439646816256,1237665429172388002,0.2390044,3.967359E-05,20.87512,18.94973,17.62165,17.1212,16.79616,0.1794578,0.01427146,0.007930172,0.007829564,0.02237284
2481583240406657024,1237665533337338002,0.1421565,2.405169E-05,20.41586,18.32008,17.17629,16.66975,16.33452,0.105931,0.008293503,0.005341777,0.005415568,0.01191057
3103120956378343424,1237668272438051002,0.07088365,8.184157E-06,18.5027,17.32187,16.78864,16.43709,16.23801,0.03091696,0.005280205,0.005021964,0.005121678,0.0157165
317504076424177664,1237674648852693002,0.3413895,8.962347E-05,23.39048,19.84707,18.01054,17.28838,17.39041,2.499622,0.05101636,0.01504928,0.01137413,0.04081658
328774344664705024,1237648702970659002,0.1706655,2.848988E-05,20.78376,18.83632,17.77814,17.41413,17.08069,0.08642522,0.01020047,0.006586247,0.006707638,0.01457896
851224628150953984,1237674290218402002,0.01602153,1.672453E-05,16.92018,14.68575,13.76521,13.22159,12.70174,0.02100351,0.00268901,0.002181173,0.002114798,0.002809087
1089896164179863552,1237658203436024002,0.05438927,7.927026E-06,17.96521,16.92092,16.4563,16.14947,15.99776,0.01762351,0.004215477,0.003865121,0.004171497,0.01041716
1487420201061345280,1237661417672934002,0.4003852,0.0001184229,22.46846,20.80919,19.07811,18.36919,17.98421,0.5655255,0.04922329,0.01849289,0.01514144,0.0432092
1513227388702451712,1237661872409805002,0.09222414,3.56558E-05,20.11065,18.2467,17.30576,16.92411,16.6083,0.0715016,0.007931986,0.00565715,0.005557701,0.01336932
1968118993982089216,1237661068715426002,0.02645255,5.856452E-06,17.93703,16.95581,16.49986,16.26188,16.06243,0.01629394,0.004366892,0.004373192,0.005094716,0.01232165
2079695802552313856,1237664854187508002,0.0675594,2.006099E-05,20.32061,18.55697,17.7689,17.30902,16.97999,0.0973637,0.0122788,0.009245637,0.01005122,0.02508243
2106705567278983168,1237663917341213002,0.1392137,1.082431E-05,19.80097,18.23615,17.32843,16.84961,16.51109,0.06409535,0.007635886,0.005874787,0.005713525,0.0149775
2289019714992629760,1237664854177874002,0.2416034,5.395531E-05,20.82687,18.98165,17.54937,17.04929,16.73401,0.1279254,0.01392814,0.006880738,0.006852156,0.01469574
2289026586940303360,1237664854177743002,0.05571536,7.865792E-06,18.46976,17.3529,16.94712,16.69639,16.52911,0.0280444,0.006024549,0.00601391,0.007237303,0.01883183
2365561673613338624,1237664854176891002,0.1759731,3.602901E-05,20.48561,18.58838,17.46914,16.99941,16.71444,0.1251616,0.01275736,0.007931424,0.008140353,0.01842839
2442194330467723264,1237665128564130002,0.1407767,3.237778E-05,20.28515,18.67164,17.598,17.0526,16.62264,0.1180528,0.0117959,0.008533006,0.007944332,0.0212541
2442213846799116288,1237665128564261002,0.09494068,1.001178E-05,19.37604,18.04098,17.36567,16.95597,16.69821,0.06944262,0.009286119,0.008719042,0.008956556,0.02811057
2740591070537607168,1237670449448223002,0.314789,8.252842E-05,21.67735,19.59992,17.89522,17.29006,16.87292,0.404496,0.03058834,0.01166373,0.009776807,0.02287738
3244896108664612864,1237654875356070002,0.1504223,2.603522E-05,20.68007,18.62529,17.49902,17.06627,16.74689,0.1407809,0.01143334,0.007002177,0.006808694,0.01575381
